Metric,Scenario,Simulation Number,Timestep Number,Value
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,70,13669.9476024124
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,70,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,70,18.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,70,4.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,70,12.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,70,0.5497079881081727
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,70,103.89067499796391
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,70,0.3835738278778375
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,71,6.47533141564796
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,71,0.03288716144320376
Final good output,base_miningSiteExplorationProbability_0.5,0,71,223.12077465507323
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,71,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,71,2.30475166114437
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,71,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,71,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,71,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,71,0.017334258416653165
Material price,base_miningSiteExplorationProbability_0.5,0,71,0.21119951937652515
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,71,0.12914583669554774
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,71,13646.377818110032
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,71,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,71,18.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,71,4.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,71,12.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,71,2.974806988405409
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,71,103.89067499796391
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,71,0.38521759486826873
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,72,7.790014187695363
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,72,0.03531118493489647
Final good output,base_miningSiteExplorationProbability_0.5,0,72,284.8475802586007
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,72,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,72,2.30475166114437
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,72,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,72,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,72,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,72,0.018302067310603867
Material price,base_miningSiteExplorationProbability_0.5,0,72,0.09422565532315953
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,72,0.04559801775292772
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,72,13630.87982991524
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,72,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,72,18.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,72,4.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,72,12.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,72,0.7181375281192521
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,72,103.89067499796391
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,72,0.38552957618040157
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,73,6.371844357523861
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,73,0.03644616559848692
Final good output,base_miningSiteExplorationProbability_0.5,0,73,191.3897874575337
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,73,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,73,2.30475166114437
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,73,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,73,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,73,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,73,0.01797942831426177
Material price,base_miningSiteExplorationProbability_0.5,0,73,0.07269968895944307
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,73,0.046536570670870275
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,73,13626.67061970997
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,73,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,73,20.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,73,4.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,73,14.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,73,0.201548289591341
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,73,118.13088650561248
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,73,0.3789928593601439
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,74,5.749868769082551
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,74,0.030501828163395053
Final good output,base_miningSiteExplorationProbability_0.5,0,74,184.78479383678854
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,74,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,74,2.33133282688725
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,74,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,74,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,74,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,74,0.018561178464866906
Material price,base_miningSiteExplorationProbability_0.5,0,74,0.24042002751726585
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,74,0.07545607423159413
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,74,13713.584836328551
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,74,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,74,20.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,74,4.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,74,14.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,74,1.7844080158532227
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,74,118.13088650561248
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,74,0.3864151554426141
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,75,6.599006618828533
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,75,0.031854604896646016
Final good output,base_miningSiteExplorationProbability_0.5,0,75,234.71083245336175
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,75,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,75,2.33133282688725
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,75,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,75,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,75,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,75,0.018637837572224494
Material price,base_miningSiteExplorationProbability_0.5,0,75,0.0667220687427418
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,75,0.059227776322819295
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,75,3731.9982211187153
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,75,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,75,20.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,75,4.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,75,14.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,75,1.055471334297834
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,75,118.61529924664897
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,75,0.38614892317463534
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,76,6.135170272467497
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,76,0.03174891348266262
Final good output,base_miningSiteExplorationProbability_0.5,0,76,223.94833327264354
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,76,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,76,2.33133282688725
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,76,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,76,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,76,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,76,0.018803377753016014
Material price,base_miningSiteExplorationProbability_0.5,0,76,0.06845281272213521
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,76,
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,76,3731.9982211187153
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,76,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,76,22.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,76,6.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,76,14.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,76,0.007227802396001481
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,76,119.18718351706886
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,76,0.3850566109906088
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,77,5.478193650453256
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,77,0.033360455642448786
Final good output,base_miningSiteExplorationProbability_0.5,0,77,195.61916878751214
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,77,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,77,2.33133282688725
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,77,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,77,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,77,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,77,0.018787181851458043
Material price,base_miningSiteExplorationProbability_0.5,0,77,0.20529110250002036
Average ore extraction cost,base_miningSiteExplorationProbability_0.5,0,77,0.12652004633371206
Total ore reserves,base_miningSiteExplorationProbability_0.5,0,77,3688.551139146648
Material inventory of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,77,0.0
Cumulative number of bankruptcies,base_miningSiteExplorationProbability_0.5,0,77,25.0
Cumulative number of bankrupt material firms,base_miningSiteExplorationProbability_0.5,0,77,7.0
Cumulative number of bankrupt final good firms,base_miningSiteExplorationProbability_0.5,0,77,16.0
Total household dividend income,base_miningSiteExplorationProbability_0.5,0,77,5.266078300797876
Total NPL balance,base_miningSiteExplorationProbability_0.5,0,77,127.69524099740757
Commercial bank loan-to-deposit-ratio,base_miningSiteExplorationProbability_0.5,0,77,0.38844316647317195
Total consumption budget,base_miningSiteExplorationProbability_0.5,0,78,8.631398099702718
Weighted average sell price of final good,base_miningSiteExplorationProbability_0.5,0,78,0.03129745971184578
Final good output,base_miningSiteExplorationProbability_0.5,0,78,258.1711327371964
Renewable Energy market share,base_miningSiteExplorationProbability_0.5,0,78,1.0
Final good capital productivity,base_miningSiteExplorationProbability_0.5,0,78,2.33133282688725
Renewable Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,78,2.0
Fossil Fuel Energy capital productivity,base_miningSiteExplorationProbability_0.5,0,78,2.0
Material capital productivity,base_miningSiteExplorationProbability_0.5,0,78,2.0
Electricity price,base_miningSiteExplorationProbability_0.5,0,78,0.02032197092451394
