Metric,Scenario,Simulation Number,Timestep Number,Value
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,71,0.7332959297382897
Final good capital productivity,miningSiteExplorationProbability_0.25,0,71,2.25502861042315
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,71,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,71,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,71,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,71,0.0184675148356594
Material price,miningSiteExplorationProbability_0.25,0,71,0.1801668988586377
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,71,0.2341461921094345
Total ore reserves,miningSiteExplorationProbability_0.25,0,71,13442.874473408021
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,71,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,71,33.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,71,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,71,24.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,71,9.934564333168852
Total NPL balance,miningSiteExplorationProbability_0.25,0,71,202.65766325924784
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,71,0.502555285237382
Total consumption budget,miningSiteExplorationProbability_0.25,0,72,14.545478776045954
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,72,0.03454095721974595
Final good output,miningSiteExplorationProbability_0.25,0,72,226.28873825172394
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,72,0.7885318648002584
Final good capital productivity,miningSiteExplorationProbability_0.25,0,72,2.25502861042315
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,72,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,72,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,72,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,72,0.018469037628544054
Material price,miningSiteExplorationProbability_0.25,0,72,0.21541747925756685
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,72,0.19147413797172935
Total ore reserves,miningSiteExplorationProbability_0.25,0,72,13533.091583367423
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,72,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,72,33.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,72,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,72,24.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,72,10.99168136852383
Total NPL balance,miningSiteExplorationProbability_0.25,0,72,203.1657791785371
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,72,0.5152285928484095
Total consumption budget,miningSiteExplorationProbability_0.25,0,73,15.461132213609588
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,73,0.03123197494327203
Final good output,miningSiteExplorationProbability_0.25,0,73,285.39584693985273
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,73,0.8211656276065323
Final good capital productivity,miningSiteExplorationProbability_0.25,0,73,2.25502861042315
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,73,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,73,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,73,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,73,0.01845869315853528
Material price,miningSiteExplorationProbability_0.25,0,73,0.240809381376979
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,73,0.1670271594635978
Total ore reserves,miningSiteExplorationProbability_0.25,0,73,13487.573726277362
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,73,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,73,33.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,73,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,73,24.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,73,7.500107639342718
Total NPL balance,miningSiteExplorationProbability_0.25,0,73,203.65852211557072
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,73,0.546509359889229
Total consumption budget,miningSiteExplorationProbability_0.25,0,74,13.75431729629285
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,74,0.035949232850222945
Final good output,miningSiteExplorationProbability_0.25,0,74,337.4749872655132
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,74,0.8359998582256482
Final good capital productivity,miningSiteExplorationProbability_0.25,0,74,2.25502861042315
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,74,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,74,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,74,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,74,0.018651221297240367
Material price,miningSiteExplorationProbability_0.25,0,74,0.1896493483080109
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,74,0.17084356574757678
Total ore reserves,miningSiteExplorationProbability_0.25,0,74,13449.687750121362
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,74,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,74,33.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,74,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,74,24.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,74,6.27215325195924
Total NPL balance,miningSiteExplorationProbability_0.25,0,74,203.65852211557072
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,74,0.553885959677691
Total consumption budget,miningSiteExplorationProbability_0.25,0,75,13.211599460835995
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,75,0.03380124762093766
Final good output,miningSiteExplorationProbability_0.25,0,75,368.00045959204164
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,75,0.8359998582256482
Final good capital productivity,miningSiteExplorationProbability_0.25,0,75,2.25502861042315
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,75,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,75,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,75,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,75,0.018179153123129656
Material price,miningSiteExplorationProbability_0.25,0,75,0.21409873520028658
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,75,0.2714764211290431
Total ore reserves,miningSiteExplorationProbability_0.25,0,75,2943.146257406329
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,75,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,75,33.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,75,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,75,24.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,75,26.755962467711132
Total NPL balance,miningSiteExplorationProbability_0.25,0,75,203.65852211557072
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,75,0.5728153790565861
Total consumption budget,miningSiteExplorationProbability_0.25,0,76,26.462770334543563
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,76,0.03434331108545904
Final good output,miningSiteExplorationProbability_0.25,0,76,368.00045959204175
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,76,0.7454613400777672
Final good capital productivity,miningSiteExplorationProbability_0.25,0,76,2.2737107617275094
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,76,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,76,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,76,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,76,0.018199135249199156
Material price,miningSiteExplorationProbability_0.25,0,76,0.19749559072005532
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,76,
Total ore reserves,miningSiteExplorationProbability_0.25,0,76,2943.146257406329
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,76,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,76,33.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,76,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,76,24.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,76,0.20931914293200818
Total NPL balance,miningSiteExplorationProbability_0.25,0,76,203.65852211557072
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,76,0.5805961148805397
Total consumption budget,miningSiteExplorationProbability_0.25,0,77,10.893519929769907
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,77,0.038796444094072575
Final good output,miningSiteExplorationProbability_0.25,0,77,237.10397298610928
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,77,0.81718543199509
Final good capital productivity,miningSiteExplorationProbability_0.25,0,77,2.2737107617275094
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,77,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,77,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,77,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,77,0.02051524629047001
Material price,miningSiteExplorationProbability_0.25,0,77,0.30302986491523737
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,77,0.23434463965994648
Total ore reserves,miningSiteExplorationProbability_0.25,0,77,2828.95766250486
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,77,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,77,34.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,77,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,77,25.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,77,26.091724446159873
Total NPL balance,miningSiteExplorationProbability_0.25,0,77,208.2541318184866
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,77,0.6084278298310648
Total consumption budget,miningSiteExplorationProbability_0.25,0,78,26.866858672310737
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,78,0.05341993419003138
Final good output,miningSiteExplorationProbability_0.25,0,78,330.1275615217963
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,78,0.8438700483841443
Final good capital productivity,miningSiteExplorationProbability_0.25,0,78,2.2737107617275094
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,78,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,78,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,78,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,78,0.018588325475161444
Material price,miningSiteExplorationProbability_0.25,0,78,0.25676369956560824
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,78,0.21196282447450732
Total ore reserves,miningSiteExplorationProbability_0.25,0,78,2810.3574669847712
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,78,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,78,34.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,78,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,78,25.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,78,4.059548535337907
Total NPL balance,miningSiteExplorationProbability_0.25,0,78,210.4988218691234
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,78,0.6288475053854077
Total consumption budget,miningSiteExplorationProbability_0.25,0,79,13.734630890063835
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,79,0.04357594012482883
Final good output,miningSiteExplorationProbability_0.25,0,79,351.58354347664823
